AU,2046,Russell Lea,New South Wales,NSW,LEICHHARDT,-33.8578,151.141,4
AU,2046,Chiswick,New South Wales,NSW,LEICHHARDT,-33.8497,151.1374,4
AU,2046,Five Dock,New South Wales,NSW,LEICHHARDT,-33.8673,151.1282,4
AU,2047,Drummoyne,New South Wales,NSW,LEICHHARDT,-33.8463,151.1523,4
AU,2048,Westgate,New South Wales,NSW,LEICHHARDT,-33.8798,151.1623,3
AU,2048,Stanmore,New South Wales,NSW,LEICHHARDT,-33.8879,151.1669,4
AU,2049,Petersham North,New South Wales,NSW,LEICHHARDT,-33.8946,151.1549,3
AU,2049,Petersham,New South Wales,NSW,LEICHHARDT,-33.8948,151.1555,4
AU,2049,Lewisham,New South Wales,NSW,LEICHHARDT,-33.89,151.147,4
AU,2050,Missenden Road,New South Wales,NSW,LEICHHARDT,-33.8892,151.1771,3
AU,2050,Camperdown,New South Wales,NSW,LEICHHARDT,-33.8911,151.1755,4
AU,2052,Unsw Sydney,New South Wales,NSW,BONDI,-33.8427,151.1936,1
AU,2055,North Sydney,New South Wales,NSW,BONDI,-33.839,151.2072,4
AU,2057,Chatswood,New South Wales,NSW,CHATSWOOD,-33.8,151.1833,4
AU,2058,Northern Suburbs Mc,New South Wales,NSW,CHATSWOOD,-33.8427,151.1936,1
AU,2059,North Sydney,New South Wales,NSW,CHATSWOOD,-33.839,151.2072,4
AU,2060,Mcmahons Point,New South Wales,NSW,CHATSWOOD,-33.8458,151.2037,4
AU,2060,Waverton,New South Wales,NSW,CHATSWOOD,-33.8374,151.1988,4
AU,2060,Hmas Waterhen,New South Wales,NSW,CHATSWOOD,-33.842,151.2046,3
AU,2060,Hmas Platypus,New South Wales,NSW,CHATSWOOD,-33.842,151.2046,3
AU,2060,Lavender Bay,New South Wales,NSW,CHATSWOOD,-33.8435,151.2071,4
AU,2060,North Sydney Shoppingworld,New South Wales,NSW,CHATSWOOD,-33.822,151.1962,3
AU,2060,North Sydney,New South Wales,NSW,CHATSWOOD,-33.8376,151.2083,4
AU,2061,Milsons Point,New South Wales,NSW,CHATSWOOD,-33.8458,151.211,4
AU,2061,Kirribilli,New South Wales,NSW,CHATSWOOD,-33.8482,151.216,4
AU,2062,Cammeray,New South Wales,NSW,CHATSWOOD,-33.8224,151.2128,4
AU,2063,Northbridge,New South Wales,NSW,CHATSWOOD,-33.8103,151.2161,4
AU,2064,Artarmon,New South Wales,NSW,CHATSWOOD,-33.8258,151.1993,4
AU,2065,Gore Hill,New South Wales,NSW,CHATSWOOD,-33.8167,151.1825,4
AU,2065,Crows Nest,New South Wales,NSW,CHATSWOOD,-33.8264,151.2027,4
AU,2065,Naremburn,New South Wales,NSW,CHATSWOOD,-33.8221,151.2006,4
AU,2065,Greenwich,New South Wales,NSW,CHATSWOOD,-33.834,151.1824,4
AU,2065,Royal North Shore Hospital,New South Wales,NSW,CHATSWOOD,-33.822,151.1962,3
AU,2065,St Leonards,New South Wales,NSW,CHATSWOOD,-33.8215,151.1941,4
AU,2065,Wollstonecraft,New South Wales,NSW,CHATSWOOD,-33.8313,151.1968,4
